DateKey,Date,FullDateUK,FullDateUSA,DayOfMonth,DaySuffix,DayName,DayOfWeekUSA,DayOfWeekUK,DayOfWeekInMonth,DayOfWeekInYear,DayOfQuarter,DayOfYear,WeekOfMonth,WeekOfQuarter,WeekOfYear,Month,MonthName,MonthOfQuarter,Quarter,QuarterName,Year,YearName,MonthYear,MMYYYY,FirstDayOfMonth,LastDayOfMonth,FirstDayOfQuarter,LastDayOfQuarter,FirstDayOfYear,LastDayOfYear,IsHolidayUSA,IsWeekday,HolidayUSA,IsHolidayUK,HolidayUK
20220928,2022-09-28 00:00:00,28/09/2022,09/28/2022,28,28th,Wednesday,4,3,4,39,13,271,5,13,40,9,September,3,3,Third,2022,CY 2022,Sep-2022  ,092022,2022-09-01,2022-09-30,2022-07-01,2022-09-30,2022-01-01,2022-12-31,False,True,,False,
20220929,2022-09-29 00:00:00,29/09/2022,09/29/2022,29,29th,Thursday,5,4,5,39,13,272,5,13,40,9,September,3,3,Third,2022,CY 2022,Sep-2022  ,092022,2022-09-01,2022-09-30,2022-07-01,2022-09-30,2022-01-01,2022-12-31,False,True,,False,
20220930,2022-09-30 00:00:00,30/09/2022,09/30/2022,30,30th,Friday,6,5,5,39,14,273,5,14,40,9,September,3,3,Third,2022,CY 2022,Sep-2022  ,092022,2022-09-01,2022-09-30,2022-07-01,2022-09-30,2022-01-01,2022-12-31,False,True,,False,
20221001,2022-10-01 00:00:00,01/10/2022,10/01/2022,1,1st,Saturday,7,6,1,40,1,274,1,1,40,10,October,1,4,Fourth,2022,CY 2022,Oct-2022  ,102022,2022-10-01,2022-10-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,False,,False,
20221002,2022-10-02 00:00:00,02/10/2022,10/02/2022,2,2nd,Sunday,1,7,1,40,1,275,2,1,41,10,October,1,4,Fourth,2022,CY 2022,Oct-2022  ,102022,2022-10-01,2022-10-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,False,,False,
20221003,2022-10-03 00:00:00,03/10/2022,10/03/2022,3,3rd,Monday,2,1,1,40,1,276,2,1,41,10,October,1,4,Fourth,2022,CY 2022,Oct-2022  ,102022,2022-10-01,2022-10-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221004,2022-10-04 00:00:00,04/10/2022,10/04/2022,4,4th,Tuesday,3,2,1,40,1,277,2,1,41,10,October,1,4,Fourth,2022,CY 2022,Oct-2022  ,102022,2022-10-01,2022-10-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221005,2022-10-05 00:00:00,05/10/2022,10/05/2022,5,5th,Wednesday,4,3,1,40,1,278,2,1,41,10,October,1,4,Fourth,2022,CY 2022,Oct-2022  ,102022,2022-10-01,2022-10-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221006,2022-10-06 00:00:00,06/10/2022,10/06/2022,6,6th,Thursday,5,4,1,40,1,279,2,1,41,10,October,1,4,Fourth,2022,CY 2022,Oct-2022  ,102022,2022-10-01,2022-10-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221007,2022-10-07 00:00:00,07/10/2022,10/07/2022,7,7th,Friday,6,5,1,40,1,280,2,1,41,10,October,1,4,Fourth,2022,CY 2022,Oct-2022  ,102022,2022-10-01,2022-10-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221008,2022-10-08 00:00:00,08/10/2022,10/08/2022,8,8th,Saturday,7,6,2,41,2,281,2,2,41,10,October,1,4,Fourth,2022,CY 2022,Oct-2022  ,102022,2022-10-01,2022-10-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,False,,False,
20221009,2022-10-09 00:00:00,09/10/2022,10/09/2022,9,9th,Sunday,1,7,2,41,2,282,3,2,42,10,October,1,4,Fourth,2022,CY 2022,Oct-2022  ,102022,2022-10-01,2022-10-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,False,,False,
20221010,2022-10-10 00:00:00,10/10/2022,10/10/2022,10,10th,Monday,2,1,2,41,2,283,3,2,42,10,October,1,4,Fourth,2022,CY 2022,Oct-2022  ,102022,2022-10-01,2022-10-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221011,2022-10-11 00:00:00,11/10/2022,10/11/2022,11,11th,Tuesday,3,2,2,41,2,284,3,2,42,10,October,1,4,Fourth,2022,CY 2022,Oct-2022  ,102022,2022-10-01,2022-10-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221012,2022-10-12 00:00:00,12/10/2022,10/12/2022,12,12th,Wednesday,4,3,2,41,2,285,3,2,42,10,October,1,4,Fourth,2022,CY 2022,Oct-2022  ,102022,2022-10-01,2022-10-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221013,2022-10-13 00:00:00,13/10/2022,10/13/2022,13,13th,Thursday,5,4,2,41,2,286,3,2,42,10,October,1,4,Fourth,2022,CY 2022,Oct-2022  ,102022,2022-10-01,2022-10-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221014,2022-10-14 00:00:00,14/10/2022,10/14/2022,14,14th,Friday,6,5,2,41,2,287,3,2,42,10,October,1,4,Fourth,2022,CY 2022,Oct-2022  ,102022,2022-10-01,2022-10-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221015,2022-10-15 00:00:00,15/10/2022,10/15/2022,15,15th,Saturday,7,6,3,42,3,288,3,3,42,10,October,1,4,Fourth,2022,CY 2022,Oct-2022  ,102022,2022-10-01,2022-10-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,False,,False,
20221016,2022-10-16 00:00:00,16/10/2022,10/16/2022,16,16th,Sunday,1,7,3,42,3,289,4,3,43,10,October,1,4,Fourth,2022,CY 2022,Oct-2022  ,102022,2022-10-01,2022-10-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,False,,False,
20221017,2022-10-17 00:00:00,17/10/2022,10/17/2022,17,17th,Monday,2,1,3,42,3,290,4,3,43,10,October,1,4,Fourth,2022,CY 2022,Oct-2022  ,102022,2022-10-01,2022-10-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221018,2022-10-18 00:00:00,18/10/2022,10/18/2022,18,18th,Tuesday,3,2,3,42,3,291,4,3,43,10,October,1,4,Fourth,2022,CY 2022,Oct-2022  ,102022,2022-10-01,2022-10-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221019,2022-10-19 00:00:00,19/10/2022,10/19/2022,19,19th,Wednesday,4,3,3,42,3,292,4,3,43,10,October,1,4,Fourth,2022,CY 2022,Oct-2022  ,102022,2022-10-01,2022-10-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221020,2022-10-20 00:00:00,20/10/2022,10/20/2022,20,20th,Thursday,5,4,3,42,3,293,4,3,43,10,October,1,4,Fourth,2022,CY 2022,Oct-2022  ,102022,2022-10-01,2022-10-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221021,2022-10-21 00:00:00,21/10/2022,10/21/2022,21,21st,Friday,6,5,3,42,3,294,4,3,43,10,October,1,4,Fourth,2022,CY 2022,Oct-2022  ,102022,2022-10-01,2022-10-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221022,2022-10-22 00:00:00,22/10/2022,10/22/2022,22,22nd,Saturday,7,6,4,43,4,295,4,4,43,10,October,1,4,Fourth,2022,CY 2022,Oct-2022  ,102022,2022-10-01,2022-10-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,False,,False,
20221023,2022-10-23 00:00:00,23/10/2022,10/23/2022,23,23rd,Sunday,1,7,4,43,4,296,5,4,44,10,October,1,4,Fourth,2022,CY 2022,Oct-2022  ,102022,2022-10-01,2022-10-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,False,,False,
20221024,2022-10-24 00:00:00,24/10/2022,10/24/2022,24,24th,Monday,2,1,4,43,4,297,5,4,44,10,October,1,4,Fourth,2022,CY 2022,Oct-2022  ,102022,2022-10-01,2022-10-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221025,2022-10-25 00:00:00,25/10/2022,10/25/2022,25,25th,Tuesday,3,2,4,43,4,298,5,4,44,10,October,1,4,Fourth,2022,CY 2022,Oct-2022  ,102022,2022-10-01,2022-10-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221026,2022-10-26 00:00:00,26/10/2022,10/26/2022,26,26th,Wednesday,4,3,4,43,4,299,5,4,44,10,October,1,4,Fourth,2022,CY 2022,Oct-2022  ,102022,2022-10-01,2022-10-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221027,2022-10-27 00:00:00,27/10/2022,10/27/2022,27,27th,Thursday,5,4,4,43,4,300,5,4,44,10,October,1,4,Fourth,2022,CY 2022,Oct-2022  ,102022,2022-10-01,2022-10-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221028,2022-10-28 00:00:00,28/10/2022,10/28/2022,28,28th,Friday,6,5,4,43,4,301,5,4,44,10,October,1,4,Fourth,2022,CY 2022,Oct-2022  ,102022,2022-10-01,2022-10-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221029,2022-10-29 00:00:00,29/10/2022,10/29/2022,29,29th,Saturday,7,6,5,44,5,302,5,5,44,10,October,1,4,Fourth,2022,CY 2022,Oct-2022  ,102022,2022-10-01,2022-10-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,False,,False,
20221030,2022-10-30 00:00:00,30/10/2022,10/30/2022,30,30th,Sunday,1,7,5,44,5,303,6,5,45,10,October,1,4,Fourth,2022,CY 2022,Oct-2022  ,102022,2022-10-01,2022-10-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,False,,False,
20221031,2022-10-31 00:00:00,31/10/2022,10/31/2022,31,31st,Monday,2,1,5,44,5,304,6,5,45,10,October,1,4,Fourth,2022,CY 2022,Oct-2022  ,102022,2022-10-01,2022-10-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,True,True,Halloween,False,
20221101,2022-11-01 00:00:00,01/11/2022,11/01/2022,1,1st,Tuesday,3,2,1,44,5,305,1,5,45,11,November,2,4,Fourth,2022,CY 2022,Nov-2022  ,112022,2022-11-01,2022-11-30,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221102,2022-11-02 00:00:00,02/11/2022,11/02/2022,2,2nd,Wednesday,4,3,1,44,5,306,1,5,45,11,November,2,4,Fourth,2022,CY 2022,Nov-2022  ,112022,2022-11-01,2022-11-30,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221103,2022-11-03 00:00:00,03/11/2022,11/03/2022,3,3rd,Thursday,5,4,1,44,5,307,1,5,45,11,November,2,4,Fourth,2022,CY 2022,Nov-2022  ,112022,2022-11-01,2022-11-30,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221104,2022-11-04 00:00:00,04/11/2022,11/04/2022,4,4th,Friday,6,5,1,44,5,308,1,5,45,11,November,2,4,Fourth,2022,CY 2022,Nov-2022  ,112022,2022-11-01,2022-11-30,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221105,2022-11-05 00:00:00,05/11/2022,11/05/2022,5,5th,Saturday,7,6,1,45,6,309,1,6,45,11,November,2,4,Fourth,2022,CY 2022,Nov-2022  ,112022,2022-11-01,2022-11-30,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,False,,False,
20221106,2022-11-06 00:00:00,06/11/2022,11/06/2022,6,6th,Sunday,1,7,1,45,6,310,2,6,46,11,November,2,4,Fourth,2022,CY 2022,Nov-2022  ,112022,2022-11-01,2022-11-30,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,False,,False,
20221107,2022-11-07 00:00:00,07/11/2022,11/07/2022,7,7th,Monday,2,1,1,45,6,311,2,6,46,11,November,2,4,Fourth,2022,CY 2022,Nov-2022  ,112022,2022-11-01,2022-11-30,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221108,2022-11-08 00:00:00,08/11/2022,11/08/2022,8,8th,Tuesday,3,2,2,45,6,312,2,6,46,11,November,2,4,Fourth,2022,CY 2022,Nov-2022  ,112022,2022-11-01,2022-11-30,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221109,2022-11-09 00:00:00,09/11/2022,11/09/2022,9,9th,Wednesday,4,3,2,45,6,313,2,6,46,11,November,2,4,Fourth,2022,CY 2022,Nov-2022  ,112022,2022-11-01,2022-11-30,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221110,2022-11-10 00:00:00,10/11/2022,11/10/2022,10,10th,Thursday,5,4,2,45,6,314,2,6,46,11,November,2,4,Fourth,2022,CY 2022,Nov-2022  ,112022,2022-11-01,2022-11-30,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221111,2022-11-11 00:00:00,11/11/2022,11/11/2022,11,11th,Friday,6,5,2,45,6,315,2,6,46,11,November,2,4,Fourth,2022,CY 2022,Nov-2022  ,112022,2022-11-01,2022-11-30,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221112,2022-11-12 00:00:00,12/11/2022,11/12/2022,12,12th,Saturday,7,6,2,46,7,316,2,7,46,11,November,2,4,Fourth,2022,CY 2022,Nov-2022  ,112022,2022-11-01,2022-11-30,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,False,,False,
20221113,2022-11-13 00:00:00,13/11/2022,11/13/2022,13,13th,Sunday,1,7,2,46,7,317,3,7,47,11,November,2,4,Fourth,2022,CY 2022,Nov-2022  ,112022,2022-11-01,2022-11-30,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,False,,False,
20221114,2022-11-14 00:00:00,14/11/2022,11/14/2022,14,14th,Monday,2,1,2,46,7,318,3,7,47,11,November,2,4,Fourth,2022,CY 2022,Nov-2022  ,112022,2022-11-01,2022-11-30,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221115,2022-11-15 00:00:00,15/11/2022,11/15/2022,15,15th,Tuesday,3,2,3,46,7,319,3,7,47,11,November,2,4,Fourth,2022,CY 2022,Nov-2022  ,112022,2022-11-01,2022-11-30,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221116,2022-11-16 00:00:00,16/11/2022,11/16/2022,16,16th,Wednesday,4,3,3,46,7,320,3,7,47,11,November,2,4,Fourth,2022,CY 2022,Nov-2022  ,112022,2022-11-01,2022-11-30,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221117,2022-11-17 00:00:00,17/11/2022,11/17/2022,17,17th,Thursday,5,4,3,46,7,321,3,7,47,11,November,2,4,Fourth,2022,CY 2022,Nov-2022  ,112022,2022-11-01,2022-11-30,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221118,2022-11-18 00:00:00,18/11/2022,11/18/2022,18,18th,Friday,6,5,3,46,7,322,3,7,47,11,November,2,4,Fourth,2022,CY 2022,Nov-2022  ,112022,2022-11-01,2022-11-30,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221119,2022-11-19 00:00:00,19/11/2022,11/19/2022,19,19th,Saturday,7,6,3,47,8,323,3,8,47,11,November,2,4,Fourth,2022,CY 2022,Nov-2022  ,112022,2022-11-01,2022-11-30,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,False,,False,
20221120,2022-11-20 00:00:00,20/11/2022,11/20/2022,20,20th,Sunday,1,7,3,47,8,324,4,8,48,11,November,2,4,Fourth,2022,CY 2022,Nov-2022  ,112022,2022-11-01,2022-11-30,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,False,,False,
20221121,2022-11-21 00:00:00,21/11/2022,11/21/2022,21,21st,Monday,2,1,3,47,8,325,4,8,48,11,November,2,4,Fourth,2022,CY 2022,Nov-2022  ,112022,2022-11-01,2022-11-30,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221122,2022-11-22 00:00:00,22/11/2022,11/22/2022,22,22nd,Tuesday,3,2,4,47,8,326,4,8,48,11,November,2,4,Fourth,2022,CY 2022,Nov-2022  ,112022,2022-11-01,2022-11-30,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221123,2022-11-23 00:00:00,23/11/2022,11/23/2022,23,23rd,Wednesday,4,3,4,47,8,327,4,8,48,11,November,2,4,Fourth,2022,CY 2022,Nov-2022  ,112022,2022-11-01,2022-11-30,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221124,2022-11-24 00:00:00,24/11/2022,11/24/2022,24,24th,Thursday,5,4,4,47,8,328,4,8,48,11,November,2,4,Fourth,2022,CY 2022,Nov-2022  ,112022,2022-11-01,2022-11-30,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221125,2022-11-25 00:00:00,25/11/2022,11/25/2022,25,25th,Friday,6,5,4,47,8,329,4,8,48,11,November,2,4,Fourth,2022,CY 2022,Nov-2022  ,112022,2022-11-01,2022-11-30,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221126,2022-11-26 00:00:00,26/11/2022,11/26/2022,26,26th,Saturday,7,6,4,48,9,330,4,9,48,11,November,2,4,Fourth,2022,CY 2022,Nov-2022  ,112022,2022-11-01,2022-11-30,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,False,,False,
20221127,2022-11-27 00:00:00,27/11/2022,11/27/2022,27,27th,Sunday,1,7,4,48,9,331,5,9,49,11,November,2,4,Fourth,2022,CY 2022,Nov-2022  ,112022,2022-11-01,2022-11-30,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,False,,False,
20221128,2022-11-28 00:00:00,28/11/2022,11/28/2022,28,28th,Monday,2,1,4,48,9,332,5,9,49,11,November,2,4,Fourth,2022,CY 2022,Nov-2022  ,112022,2022-11-01,2022-11-30,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221129,2022-11-29 00:00:00,29/11/2022,11/29/2022,29,29th,Tuesday,3,2,5,48,9,333,5,9,49,11,November,2,4,Fourth,2022,CY 2022,Nov-2022  ,112022,2022-11-01,2022-11-30,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221130,2022-11-30 00:00:00,30/11/2022,11/30/2022,30,30th,Wednesday,4,3,5,48,9,334,5,9,49,11,November,2,4,Fourth,2022,CY 2022,Nov-2022  ,112022,2022-11-01,2022-11-30,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221201,2022-12-01 00:00:00,01/12/2022,12/01/2022,1,1st,Thursday,5,4,1,48,9,335,1,9,49,12,December,3,4,Fourth,2022,CY 2022,Dec-2022  ,122022,2022-12-01,2022-12-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221202,2022-12-02 00:00:00,02/12/2022,12/02/2022,2,2nd,Friday,6,5,1,48,9,336,1,9,49,12,December,3,4,Fourth,2022,CY 2022,Dec-2022  ,122022,2022-12-01,2022-12-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221203,2022-12-03 00:00:00,03/12/2022,12/03/2022,3,3rd,Saturday,7,6,1,49,10,337,1,10,49,12,December,3,4,Fourth,2022,CY 2022,Dec-2022  ,122022,2022-12-01,2022-12-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,False,,False,
20221204,2022-12-04 00:00:00,04/12/2022,12/04/2022,4,4th,Sunday,1,7,1,49,10,338,2,10,50,12,December,3,4,Fourth,2022,CY 2022,Dec-2022  ,122022,2022-12-01,2022-12-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,False,,False,
20221205,2022-12-05 00:00:00,05/12/2022,12/05/2022,5,5th,Monday,2,1,1,49,10,339,2,10,50,12,December,3,4,Fourth,2022,CY 2022,Dec-2022  ,122022,2022-12-01,2022-12-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221206,2022-12-06 00:00:00,06/12/2022,12/06/2022,6,6th,Tuesday,3,2,1,49,10,340,2,10,50,12,December,3,4,Fourth,2022,CY 2022,Dec-2022  ,122022,2022-12-01,2022-12-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221207,2022-12-07 00:00:00,07/12/2022,12/07/2022,7,7th,Wednesday,4,3,1,49,10,341,2,10,50,12,December,3,4,Fourth,2022,CY 2022,Dec-2022  ,122022,2022-12-01,2022-12-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221208,2022-12-08 00:00:00,08/12/2022,12/08/2022,8,8th,Thursday,5,4,2,49,10,342,2,10,50,12,December,3,4,Fourth,2022,CY 2022,Dec-2022  ,122022,2022-12-01,2022-12-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221209,2022-12-09 00:00:00,09/12/2022,12/09/2022,9,9th,Friday,6,5,2,49,10,343,2,10,50,12,December,3,4,Fourth,2022,CY 2022,Dec-2022  ,122022,2022-12-01,2022-12-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221210,2022-12-10 00:00:00,10/12/2022,12/10/2022,10,10th,Saturday,7,6,2,50,11,344,2,11,50,12,December,3,4,Fourth,2022,CY 2022,Dec-2022  ,122022,2022-12-01,2022-12-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,False,,False,
20221211,2022-12-11 00:00:00,11/12/2022,12/11/2022,11,11th,Sunday,1,7,2,50,11,345,3,11,51,12,December,3,4,Fourth,2022,CY 2022,Dec-2022  ,122022,2022-12-01,2022-12-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,False,,False,
20221212,2022-12-12 00:00:00,12/12/2022,12/12/2022,12,12th,Monday,2,1,2,50,11,346,3,11,51,12,December,3,4,Fourth,2022,CY 2022,Dec-2022  ,122022,2022-12-01,2022-12-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221213,2022-12-13 00:00:00,13/12/2022,12/13/2022,13,13th,Tuesday,3,2,2,50,11,347,3,11,51,12,December,3,4,Fourth,2022,CY 2022,Dec-2022  ,122022,2022-12-01,2022-12-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221214,2022-12-14 00:00:00,14/12/2022,12/14/2022,14,14th,Wednesday,4,3,2,50,11,348,3,11,51,12,December,3,4,Fourth,2022,CY 2022,Dec-2022  ,122022,2022-12-01,2022-12-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221215,2022-12-15 00:00:00,15/12/2022,12/15/2022,15,15th,Thursday,5,4,3,50,11,349,3,11,51,12,December,3,4,Fourth,2022,CY 2022,Dec-2022  ,122022,2022-12-01,2022-12-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221216,2022-12-16 00:00:00,16/12/2022,12/16/2022,16,16th,Friday,6,5,3,50,11,350,3,11,51,12,December,3,4,Fourth,2022,CY 2022,Dec-2022  ,122022,2022-12-01,2022-12-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221217,2022-12-17 00:00:00,17/12/2022,12/17/2022,17,17th,Saturday,7,6,3,51,12,351,3,12,51,12,December,3,4,Fourth,2022,CY 2022,Dec-2022  ,122022,2022-12-01,2022-12-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,False,,False,
20221218,2022-12-18 00:00:00,18/12/2022,12/18/2022,18,18th,Sunday,1,7,3,51,12,352,4,12,52,12,December,3,4,Fourth,2022,CY 2022,Dec-2022  ,122022,2022-12-01,2022-12-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,False,,False,
20221219,2022-12-19 00:00:00,19/12/2022,12/19/2022,19,19th,Monday,2,1,3,51,12,353,4,12,52,12,December,3,4,Fourth,2022,CY 2022,Dec-2022  ,122022,2022-12-01,2022-12-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221220,2022-12-20 00:00:00,20/12/2022,12/20/2022,20,20th,Tuesday,3,2,3,51,12,354,4,12,52,12,December,3,4,Fourth,2022,CY 2022,Dec-2022  ,122022,2022-12-01,2022-12-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221221,2022-12-21 00:00:00,21/12/2022,12/21/2022,21,21st,Wednesday,4,3,3,51,12,355,4,12,52,12,December,3,4,Fourth,2022,CY 2022,Dec-2022  ,122022,2022-12-01,2022-12-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221222,2022-12-22 00:00:00,22/12/2022,12/22/2022,22,22nd,Thursday,5,4,4,51,12,356,4,12,52,12,December,3,4,Fourth,2022,CY 2022,Dec-2022  ,122022,2022-12-01,2022-12-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221223,2022-12-23 00:00:00,23/12/2022,12/23/2022,23,23rd,Friday,6,5,4,51,12,357,4,12,52,12,December,3,4,Fourth,2022,CY 2022,Dec-2022  ,122022,2022-12-01,2022-12-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221224,2022-12-24 00:00:00,24/12/2022,12/24/2022,24,24th,Saturday,7,6,4,52,13,358,4,13,52,12,December,3,4,Fourth,2022,CY 2022,Dec-2022  ,122022,2022-12-01,2022-12-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,False,,False,
20221225,2022-12-25 00:00:00,25/12/2022,12/25/2022,25,25th,Sunday,1,7,4,52,13,359,5,13,53,12,December,3,4,Fourth,2022,CY 2022,Dec-2022  ,122022,2022-12-01,2022-12-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,True,False,Christmas Day,True,Christmas Day
20221226,2022-12-26 00:00:00,26/12/2022,12/26/2022,26,26th,Monday,2,1,4,52,13,360,5,13,53,12,December,3,4,Fourth,2022,CY 2022,Dec-2022  ,122022,2022-12-01,2022-12-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,True,Boxing Day
20221227,2022-12-27 00:00:00,27/12/2022,12/27/2022,27,27th,Tuesday,3,2,4,52,13,361,5,13,53,12,December,3,4,Fourth,2022,CY 2022,Dec-2022  ,122022,2022-12-01,2022-12-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221228,2022-12-28 00:00:00,28/12/2022,12/28/2022,28,28th,Wednesday,4,3,4,52,13,362,5,13,53,12,December,3,4,Fourth,2022,CY 2022,Dec-2022  ,122022,2022-12-01,2022-12-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221229,2022-12-29 00:00:00,29/12/2022,12/29/2022,29,29th,Thursday,5,4,5,52,13,363,5,13,53,12,December,3,4,Fourth,2022,CY 2022,Dec-2022  ,122022,2022-12-01,2022-12-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221230,2022-12-30 00:00:00,30/12/2022,12/30/2022,30,30th,Friday,6,5,5,52,13,364,5,13,53,12,December,3,4,Fourth,2022,CY 2022,Dec-2022  ,122022,2022-12-01,2022-12-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,True,,False,
20221231,2022-12-31 00:00:00,31/12/2022,12/31/2022,31,31st,Saturday,7,6,5,53,14,365,5,14,53,12,December,3,4,Fourth,2022,CY 2022,Dec-2022  ,122022,2022-12-01,2022-12-31,2022-10-01,2022-12-31,2022-01-01,2022-12-31,False,False,,False,
