"id_factura","cantidad_vendida","precio_unitario_historico","ingresos_linea","llave_fecha","id_track_original","nombre_cancion","album","artista","genero_actual","genero_anterior","registro_activo"
135,1,0.99,0.99,20220814,911,"Hey Hey","Unplugged","Eric Clapton","Blues","","T"
135,1,0.99,0.99,20220814,913,"Lonely Stranger","Unplugged","Eric Clapton","Blues","","T"
135,1,0.99,0.99,20220814,915,"Layla","Unplugged","Eric Clapton","Blues","","T"
135,1,0.99,0.99,20220814,917,"Walkin' Blues","Unplugged","Eric Clapton","Blues","","T"
136,1,0.99,0.99,20220815,921,"Old Love","Unplugged","Eric Clapton","Blues","","T"
136,1,0.99,0.99,20220815,925,"Last Cup Of Sorrow","Album Of The Year","Faith No More","Alternative & Punk","","T"
136,1,0.99,0.99,20220815,929,"Ashes To Ashes","Album Of The Year","Faith No More","Alternative & Punk","","T"
136,1,0.99,0.99,20220815,933,"Home Sick Home","Album Of The Year","Faith No More","Alternative & Punk","","T"
136,1,0.99,0.99,20220815,937,"Midlife Crisis","Angel Dust","Faith No More","Alternative & Punk","","T"
136,1,0.99,0.99,20220815,941,"Malpractice","Angel Dust","Faith No More","Alternative & Punk","","T"
137,1,0.99,0.99,20220818,947,"Midnight Cowboy","Angel Dust","Faith No More","Alternative & Punk","","T"
137,1,0.99,0.99,20220818,953,"Star A.D.","King For A Day Fool For A Lifetime","Faith No More","Rock","","T"
137,1,0.99,0.99,20220818,959,"King For A Day","King For A Day Fool For A Lifetime","Faith No More","Rock","","T"
137,1,0.99,0.99,20220818,965,"Epic","The Real Thing","Faith No More","Alternative & Punk","","T"
137,1,0.99,0.99,20220818,971,"The Morning After","The Real Thing","Faith No More","Alternative & Punk","","T"
137,1,0.99,0.99,20220818,977,"Xote Dos Milagres","Deixa Entrar","Falamansa","Latin","","T"
137,1,0.99,0.99,20220818,983,"Principiando/Decolagem","Deixa Entrar","Falamansa","Latin","","T"
137,1,0.99,0.99,20220818,989,"In Your Honor","In Your Honor [Disc 1]","Foo Fighters","Rock","","T"
137,1,0.99,0.99,20220818,995,"Free Me","In Your Honor [Disc 1]","Foo Fighters","Rock","","T"
138,1,0.99,0.99,20220823,1004,"Over And Out","In Your Honor [Disc 2]","Foo Fighters","Rock","","T"
138,1,0.99,0.99,20220823,1013,"Disenchanted Lullaby","One By One","Foo Fighters","Alternative & Punk","","T"
138,1,0.99,0.99,20220823,1022,"Hey Johnny Park!","The Colour And The Shape","Foo Fighters","Rock","","T"
138,1,0.99,0.99,20220823,1031,"Walking After You","The Colour And The Shape","Foo Fighters","Rock","","T"
138,1,0.99,0.99,20220823,1040,"Summer Love","My Way: The Best Of Frank Sinatra [Disc 1]","Frank Sinatra","Easy Listening","","T"
138,1,0.99,0.99,20220823,1049,"Come Fly With Me","My Way: The Best Of Frank Sinatra [Disc 1]","Frank Sinatra","Easy Listening","","T"
138,1,0.99,0.99,20220823,1058,"Nervosa","Roda De Funk","Funk Como Le Gusta","Latin","","T"
138,1,0.99,0.99,20220823,1067,"Meu Guarda-Chuva","Roda De Funk","Funk Como Le Gusta","Latin","","T"
138,1,0.99,0.99,20220823,1076,"Juazeiro","As Can��es de Eu Tu Eles","Gilberto Gil","Soundtrack","","T"
138,1,0.99,0.99,20220823,1085,"Lamento Sertanejo","As Can��es de Eu Tu Eles","Gilberto Gil","Soundtrack","","T"
138,1,0.99,0.99,20220823,1094,"Estrela (Live)","Quanta Gente Veio Ver (Live)","Gilberto Gil","Latin","","T"
138,1,0.99,0.99,20220823,1103,"Lamento De Carnaval","Quanta Gente Veio ver--B�nus De Carnaval","Gilberto Gil","Jazz","","T"
138,1,0.99,0.99,20220823,1112,"Beira Mar","Unplugged","Eric Clapton","Latin","","T"
138,1,0.99,0.99,20220823,1121,"Straight Out Of Line","Faceless","Godsmack","Metal","","T"
139,1,0.99,0.99,20220831,1135,"Holiday","American Idiot","Green Day","Alternative & Punk","","T"
140,1,0.99,0.99,20220913,1136,"Boulevard Of Broken Dreams","American Idiot","Green Day","Alternative & Punk","","T"
140,1,0.99,0.99,20220913,1137,"Are We The Waiting","American Idiot","Green Day","Alternative & Punk","","T"
141,1,0.99,0.99,20220913,1139,"Give Me Novacaine","American Idiot","Green Day","Alternative & Punk","","T"
141,1,0.99,0.99,20220913,1141,"Extraordinary Girl","American Idiot","Green Day","Alternative & Punk","","T"
142,1,0.99,0.99,20220914,1143,"Wake Me Up When September Ends","American Idiot","Green Day","Alternative & Punk","","T"
142,1,0.99,0.99,20220914,1145,"Whatsername","American Idiot","Green Day","Alternative & Punk","","T"
142,1,0.99,0.99,20220914,1147,"It's So Easy","Appetite for Destruction","Guns N' Roses","Rock","","T"
142,1,0.99,0.99,20220914,1149,"Out Ta Get Me","Appetite for Destruction","Guns N' Roses","Rock","","T"
143,1,0.99,0.99,20220915,1153,"Think About You","Appetite for Destruction","Guns N' Roses","Rock","","T"
143,1,0.99,0.99,20220915,1157,"Rocket Queen","Appetite for Destruction","Guns N' Roses","Rock","","T"
143,1,0.99,0.99,20220915,1161,"Don't Cry (Original)","Use Your Illusion I","Guns N' Roses","Rock","","T"
143,1,0.99,0.99,20220915,1165,"Back off Bitch","Use Your Illusion I","Guns N' Roses","Rock","","T"
143,1,0.99,0.99,20220915,1169,"Garden of Eden","Use Your Illusion I","Guns N' Roses","Rock","","T"
143,1,0.99,0.99,20220915,1173,"Coma","Use Your Illusion I","Guns N' Roses","Rock","","T"
144,1,0.99,0.99,20220918,1179,"Shotgun Blues","Use Your Illusion II","Guns N' Roses","Metal","","T"
144,1,0.99,0.99,20220918,1185,"You Could Be Mine","Use Your Illusion II","Guns N' Roses","Metal","","T"
144,1,0.99,0.99,20220918,1191,"Deep Waters","Blue Moods","Incognito","Jazz","","T"
144,1,0.99,0.99,20220918,1197,"Thinking 'Bout Tomorrow","Blue Moods","Incognito","Jazz","","T"
144,1,0.99,0.99,20220918,1203,"Brighter Than a Thousand Suns","A Matter of Life and Death","Iron Maiden","Rock","","T"
144,1,0.99,0.99,20220918,1209,"Lord of Light","A Matter of Life and Death","Iron Maiden","Rock","","T"
144,1,0.99,0.99,20220918,1215,"Transylvania","A Real Dead One","Iron Maiden","Metal","","T"
144,1,0.99,0.99,20220918,1221,"2 Minutes To Midnight","A Real Dead One","Iron Maiden","Metal","","T"
144,1,0.99,0.99,20220918,1227,"Wasting Love","A Real Live One","Iron Maiden","Metal","","T"
145,1,0.99,0.99,20220923,1236,"Ghost Of The Navigator","Brave New World","Iron Maiden","Rock","","T"
145,1,0.99,0.99,20220923,1245,"Wildest Dreams","Dance Of Death","Iron Maiden","Heavy Metal","","T"
145,1,0.99,0.99,20220923,1254,"Age Of Innocence","Dance Of Death","Iron Maiden","Heavy Metal","","T"
145,1,0.99,0.99,20220923,1263,"Chains Of Misery","Fear Of The Dark","Iron Maiden","Rock","","T"
145,1,0.99,0.99,20220923,1272,"05 - Phantom of the Opera","Iron Maiden","Iron Maiden","Blues","","T"
145,1,0.99,0.99,20220923,1281,"Genghis Khan","Killers","Iron Maiden","Heavy Metal","","T"
145,1,0.99,0.99,20220923,1290,"The Trooper","Live After Death","Iron Maiden","Metal","","T"
145,1,0.99,0.99,20220923,1299,"Running Free","Live After Death","Iron Maiden","Metal","","T"
145,1,0.99,0.99,20220923,1308,"From Here To Eternity","Live At Donington 1992 (Disc 1)","Iron Maiden","Rock","","T"
145,1,0.99,0.99,20220923,1317,"Heaven Can Wait","Live At Donington 1992 (Disc 2)","Iron Maiden","Rock","","T"
145,1,0.99,0.99,20220923,1326,"Holy Smoke","No Prayer For The Dying","Iron Maiden","Metal","","T"
145,1,0.99,0.99,20220923,1335,"Where Eagles Dare","Piece Of Mind","Iron Maiden","Metal","","T"
145,1,0.99,0.99,20220923,1344,"Aces High","Powerslave","Iron Maiden","Metal","","T"
145,1,0.99,0.99,20220923,1353,"The Wicker Man","Rock In Rio [CD1]","Iron Maiden","Metal","","T"
146,1,0.99,0.99,20221001,1367,"The Number Of The Beast","Rock In Rio [CD2]","Iron Maiden","Rock","","T"
147,1,0.99,0.99,20221014,1368,"Hallowed Be Thy Name","Rock In Rio [CD2]","Iron Maiden","Rock","","T"
147,1,0.99,0.99,20221014,1369,"Sanctuary","Rock In Rio [CD2]","Iron Maiden","Rock","","T"
148,1,0.99,0.99,20221014,1371,"Moonchild","Seventh Son of a Seventh Son","Iron Maiden","Metal","","T"
148,1,0.99,0.99,20221014,1373,"Can I Play With Madness","Seventh Son of a Seventh Son","Iron Maiden","Metal","","T"
149,1,0.99,0.99,20221015,1375,"Seventh Son of a Seventh Son","Seventh Son of a Seventh Son","Iron Maiden","Metal","","T"
149,1,0.99,0.99,20221015,1377,"The Clairvoyant","Seventh Son of a Seventh Son","Iron Maiden","Metal","","T"
149,1,0.99,0.99,20221015,1379,"Caught Somewhere in Time","Somewhere in Time","Iron Maiden","Metal","","T"
149,1,0.99,0.99,20221015,1381,"Sea of Madness","Somewhere in Time","Iron Maiden","Metal","","T"
150,1,0.99,0.99,20221016,1385,"De Ja Vu","Somewhere in Time","Iron Maiden","Metal","","T"
150,1,0.99,0.99,20221016,1389,"Gangland","The Number of The Beast","Iron Maiden","Metal","","T"
150,1,0.99,0.99,20221016,1393,"The Number Of The Beast","The Number of The Beast","Iron Maiden","Rock","","T"
150,1,0.99,0.99,20221016,1397,"Man On The Edge","The X Factor","Iron Maiden","Rock","","T"
150,1,0.99,0.99,20221016,1401,"Judgement Of Heaven","The X Factor","Iron Maiden","Rock","","T"
150,1,0.99,0.99,20221016,1405,"The Unbeliever","The X Factor","Iron Maiden","Rock","","T"
151,1,0.99,0.99,20221019,1411,"The Educated Fool","Virtual XI","Iron Maiden","Rock","","T"
151,1,0.99,0.99,20221019,1417,"Out Of Sight","Sex Machine","James Brown","R&B/Soul","","T"
151,1,0.99,0.99,20221019,1423,"Get Up (I Feel Like Being A) Sex Machine","Sex Machine","James Brown","R&B/Soul","","T"
151,1,0.99,0.99,20221019,1429,"It's Too Funky In Here","Sex Machine","James Brown","R&B/Soul","","T"
151,1,0.99,0.99,20221019,1435,"Too Young To Die","Emergency On Planet Earth","Jamiroquai","Rock","","T"
151,1,0.99,0.99,20221019,1441,"Blow Your Mind","Emergency On Planet Earth","Jamiroquai","Rock","","T"
151,1,0.99,0.99,20221019,1447,"Soul Education","Synkronized","Jamiroquai","R&B/Soul","","T"
151,1,0.99,0.99,20221019,1453,"King For A Day","Synkronized","Jamiroquai","R&B/Soul","","T"
151,1,0.99,0.99,20221019,1459,"Manifest Destiny","The Return Of The Space Cowboy","Jamiroquai","Electronica/Dance","","T"
152,1,0.99,0.99,20221024,1468,"Rollover D.J.","Get Born","JET","Alternative & Punk","","T"
152,1,0.99,0.99,20221024,1477,"Lazy Gun","Get Born","JET","Alternative & Punk","","T"
152,1,0.99,0.99,20221024,1486,"Fire","Are You Experienced?","Jimi Hendrix","Rock","","T"
152,1,0.99,0.99,20221024,1495,"Highway Chile","Are You Experienced?","Jimi Hendrix","Rock","","T"
152,1,0.99,0.99,20221024,1504,"Midnight","Surfing with the Alien (Remastered)","Joe Satriani","Rock","","T"
152,1,0.99,0.99,20221024,1513,"Charles Anjo 45","Jorge Ben Jor 25 Anos","Jorge Ben","Latin","","T"
152,1,0.99,0.99,20221024,1522,"Vou Pra Ai","Jota Quest-1995","Jota Quest","Latin","","T"
152,1,0.99,0.99,20221024,1531,"Onibusfobia","Jota Quest-1995","Jota Quest","Latin","","T"
152,1,0.99,0.99,20221024,1540,"Papel�o","Cafezinho","Jo�o Suplicy","World","","T"
152,1,0.99,0.99,20221024,1549,"Hot Rockin'","Living After Midnight","Judas Priest","Metal","","T"
152,1,0.99,0.99,20221024,1558,"Ram It Down","Living After Midnight","Judas Priest","Metal","","T"
152,1,0.99,0.99,20221024,1567,"Sure Know Something","Unplugged [Live]","Kiss","Rock","","T"
152,1,0.99,0.99,20221024,1576,"Rock And Roll All Nite","Unplugged [Live]","Kiss","Rock","","T"
152,1,0.99,0.99,20221024,1585,"Whole Lotta Love (Medley)","BBC Sessions [Disc 2] [Live]","Led Zeppelin","Rock","","T"
153,1,0.99,0.99,20221101,1599,"Dancing Days","Houses Of The Holy","Led Zeppelin","Rock","","T"
154,1,0.99,0.99,20221114,1600,"D'Yer Mak'er","Houses Of The Holy","Led Zeppelin","Rock","","T"
154,1,0.99,0.99,20221114,1601,"No Quarter","Houses Of The Holy","Led Zeppelin","Rock","","T"
155,1,0.99,0.99,20221114,1603,"In The Evening","In Through The Out Door","Led Zeppelin","Rock","","T"
155,1,0.99,0.99,20221114,1605,"Fool In The Rain","In Through The Out Door","Led Zeppelin","Rock","","T"
156,1,0.99,0.99,20221115,1607,"Carouselambra","In Through The Out Door","Led Zeppelin","Rock","","T"
156,1,0.99,0.99,20221115,1609,"I'm Gonna Crawl","In Through The Out Door","Led Zeppelin","Rock","","T"
156,1,0.99,0.99,20221115,1611,"Rock & Roll","IV","Led Zeppelin","Rock","","T"
156,1,0.99,0.99,20221115,1613,"Stairway To Heaven","IV","Led Zeppelin","Rock","","T"
157,1,0.99,0.99,20221116,1617,"When The Levee Breaks","IV","Led Zeppelin","Rock","","T"
157,1,0.99,0.99,20221116,1621,"Dazed and Confused","Led Zeppelin I","Led Zeppelin","Rock","","T"
157,1,0.99,0.99,20221116,1625,"I Can't Quit You Baby","Led Zeppelin I","Led Zeppelin","Rock","","T"
157,1,0.99,0.99,20221116,1629,"The Lemon Song","Led Zeppelin II","Led Zeppelin","Rock","","T"
157,1,0.99,0.99,20221116,1633,"Ramble On","Led Zeppelin II","Led Zeppelin","Rock","","T"
157,1,0.99,0.99,20221116,1637,"Friends","Led Zeppelin III","Led Zeppelin","Rock","","T"
158,1,0.99,0.99,20221119,1643,"That's The Way","Led Zeppelin III","Led Zeppelin","Rock","","T"
158,1,0.99,0.99,20221119,1649,"Ten Years Gone","Physical Graffiti [Disc 2]","Led Zeppelin","Rock","","T"
158,1,0.99,0.99,20221119,1655,"Achilles Last Stand","Presence","Led Zeppelin","Rock","","T"
158,1,0.99,0.99,20221119,1661,"Tea For One","Presence","Led Zeppelin","Rock","","T"
158,1,0.99,0.99,20221119,1667,"No Quarter","The Song Remains The Same (Disc 2)","Led Zeppelin","Rock","","T"
158,1,0.99,0.99,20221119,1673,"M�sica De Trabalho","A TempestadeTempestade Ou O Livro Dos Dias","Legi�o Urbana","Latin","","T"
158,1,0.99,0.99,20221119,1679,"Dezesseis","A TempestadeTempestade Ou O Livro Dos Dias","Legi�o Urbana","Latin","","T"
158,1,0.99,0.99,20221119,1685,"O Livro Dos Dias","A TempestadeTempestade Ou O Livro Dos Dias","Legi�o Urbana","Latin","","T"
158,1,0.99,0.99,20221119,1691,"Indios","Mais Do Mesmo","Legi�o Urbana","Latin","","T"
159,1,0.99,0.99,20221124,1700,"Dezesseis","Mais Do Mesmo","Legi�o Urbana","Latin","","T"
159,1,0.99,0.99,20221124,1709,"American Woman","Greatest Hits","Lenny Kravitz","Rock","","T"
159,1,0.99,0.99,20221124,1718,"Honolulu","Lulu Santos - RCA 100 Anos De M�sica - �lbum 02","Lulu Santos","Latin","","T"
159,1,0.99,0.99,20221124,1727,"Brum�rio","Lulu Santos - RCA 100 Anos De M�sica - �lbum 01","Lulu Santos","Latin","","T"
159,1,0.99,0.99,20221124,1736,"Tudo Bem","Lulu Santos - RCA 100 Anos De M�sica - �lbum 01","Lulu Santos","Latin","","T"
159,1,0.99,0.99,20221124,1745,"Pseudo Silk Kimono","Misplaced Childhood","Marillion","Rock","","T"
159,1,0.99,0.99,20221124,1754,"White Feather","Misplaced Childhood","Marillion","Rock","","T"
159,1,0.99,0.99,20221124,1763,"De Noite Na Cama","Barulhinho Bom","Marisa Monte","Latin","","T"
159,1,0.99,0.99,20221124,1772,"O Xote Das Meninas","Barulhinho Bom","Marisa Monte","Latin","","T"
159,1,0.99,0.99,20221124,1781,"Seek And You Shall Find","Seek And Shall Find: More Of The Best (1963-1981)","Marvin Gaye","R&B/Soul","","T"
159,1,0.99,0.99,20221124,1790,"Heavy Love Affair","Seek And Shall Find: More Of The Best (1963-1981)","Marvin Gaye","R&B/Soul","","T"
159,1,0.99,0.99,20221124,1799,"Shakes and Ladders","The Best Of Men At Work","Men At Work","Rock","","T"
159,1,0.99,0.99,20221124,1808,"Nothing Else Matters","Black Album","Metallica","Metal","","T"
159,1,0.99,0.99,20221124,1817,"Last Caress/Green Hell","Garage Inc. (Disc 2)","Metallica","Metal","","T"
160,1,0.99,0.99,20221202,1831,"Motorbreath","Kill 'Em All","Metallica","Metal","","T"
161,1,0.99,0.99,20221215,1832,"Jump In The Fire","Kill 'Em All","Metallica","Metal","","T"
161,1,0.99,0.99,20221215,1833,"(Anesthesia) Pulling Teeth","Kill 'Em All","Metallica","Metal","","T"
162,1,0.99,0.99,20221215,1835,"Phantom Lord","Kill 'Em All","Metallica","Metal","","T"
162,1,0.99,0.99,20221215,1837,"Seek & Destroy","Kill 'Em All","Metallica","Metal","","T"
163,1,0.99,0.99,20221216,1839,"Ain't My Bitch","Load","Metallica","Metal","","T"
163,1,0.99,0.99,20221216,1841,"The House Jack Built","Load","Metallica","Metal","","T"
163,1,0.99,0.99,20221216,1843,"King Nothing","Load","Metallica","Metal","","T"
163,1,0.99,0.99,20221216,1845,"Bleeding Me","Load","Metallica","Metal","","T"
164,1,0.99,0.99,20221217,1849,"Mama Said","Load","Metallica","Metal","","T"
164,1,0.99,0.99,20221217,1853,"Battery","Master Of Puppets","Metallica","Metal","","T"
164,1,0.99,0.99,20221217,1857,"Disposable Heroes","Master Of Puppets","Metallica","Metal","","T"
164,1,0.99,0.99,20221217,1861,"Fuel","ReLoad","Metallica","Metal","","T"
164,1,0.99,0.99,20221217,1865,"Better Than You","ReLoad","Metallica","Metal","","T"
164,1,0.99,0.99,20221217,1869,"Where The Wild Things Are","ReLoad","Metallica","Metal","","T"
165,1,0.99,0.99,20221220,1875,"Ride The Lightning","Ride The Lightning","Metallica","Metal","","T"
165,1,0.99,0.99,20221220,1881,"The Call Of Ktulu","Ride The Lightning","Metallica","Metal","","T"
165,1,0.99,0.99,20221220,1887,"My World","St. Anger","Metallica","Metal","","T"
165,1,0.99,0.99,20221220,1893,"Blackened","...And Justice For All","Metallica","Metal","","T"
165,1,0.99,0.99,20221220,1899,"The Frayed Ends Of Sanity","...And Justice For All","Metallica","Metal","","T"
165,1,0.99,0.99,20221220,1905,"My Ship","Miles Ahead","Miles Davis","Jazz","","T"
165,1,0.99,0.99,20221220,1911,"I Don't Wanna Be Kissed (By Anyone But You)","Miles Ahead","Miles Davis","Jazz","","T"
165,1,0.99,0.99,20221220,1917,"A Noite Do Meu Bem","Milton Nascimento Ao Vivo","Milton Nascimento","Latin","","T"
165,1,0.99,0.99,20221220,1923,"Brasil","Milton Nascimento Ao Vivo","Milton Nascimento","Latin","","T"
166,1,0.99,0.99,20221225,1932,"Saudade Dos Avi�es Da Panair (Conversando No Bar)","Minas","Milton Nascimento","Latin","","T"
166,1,0.99,0.99,20221225,1941,"Caso Voc� Queira Saber","Minas","Milton Nascimento","Latin","","T"
166,1,0.99,0.99,20221225,1950,"Dance","Ace Of Spades","Mot�rhead","Metal","","T"
166,1,0.99,0.99,20221225,1959,"Aos Le�es","Demorou...","M�nica Marianno","World","","T"
166,1,0.99,0.99,20221225,1968,"Demorou!","Demorou...","M�nica Marianno","World","","T"
166,1,0.99,0.99,20221225,1977,"Home Sweet Home","Motley Crue Greatest Hits","M�tley Cr�e","Metal","","T"
166,1,0.99,0.99,20221225,1986,"Intro","From The Muddy Banks Of The Wishkah [Live]","Nirvana","Rock","","T"
166,1,0.99,0.99,20221225,1995,"Scentless Apprentice","From The Muddy Banks Of The Wishkah [Live]","Nirvana","Rock","","T"
166,1,0.99,0.99,20221225,2004,"In Bloom","Nevermind","Nirvana","Rock","","T"
166,1,0.99,0.99,20221225,2013,"On A Plain","Nevermind","Nirvana","Rock","","T"
166,1,0.99,0.99,20221225,2022,"Mundar�u","Compositores","O Ter�o","Rock","","T"
166,1,0.99,0.99,20221225,2031,"Nossa Gente (Avisa L�)","Olodum","Olodum","Latin","","T"
166,1,0.99,0.99,20221225,2040,"Revolta Olodum","Olodum","Olodum","Latin","","T"
166,1,0.99,0.99,20221225,2049,"Vai Valer","Ac�stico MTV","Os Paralamas Do Sucesso","Latin","","T"
167,1,0.99,0.99,20230102,2063,"Nebulosa Do Amor","Ac�stico MTV","Os Paralamas Do Sucesso","Latin","","T"
168,1,0.99,0.99,20230115,2064,"Caleidosc�pio","Ac�stico MTV","Os Paralamas Do Sucesso","Latin","","T"
168,1,0.99,0.99,20230115,2065,"Trac Trac","Arquivo II","Os Paralamas Do Sucesso","Latin","","T"
169,1,0.99,0.99,20230115,2067,"Mensagen De Amor (2000)","Arquivo II","Os Paralamas Do Sucesso","Latin","","T"
169,1,0.99,0.99,20230115,2069,"La Bella Luna","Arquivo II","Os Paralamas Do Sucesso","Latin","","T"
170,1,0.99,0.99,20230116,2071,"Uma Brasileira","Arquivo II","Os Paralamas Do Sucesso","Latin","","T"
170,1,0.99,0.99,20230116,2073,"Saber Amar","Arquivo II","Os Paralamas Do Sucesso","Latin","","T"
170,1,0.99,0.99,20230116,2075,"O Amor Nao Sabe Esperar","Arquivo II","Os Paralamas Do Sucesso","Latin","","T"
170,1,0.99,0.99,20230116,2077,"Caleidosc�pio","Arquivo Os Paralamas Do Sucesso","Os Paralamas Do Sucesso","Latin","","T"
